category_name1	category_name2	id	image_link	link	shipping	shipping_settings	condition	search_tag	review_count	satisfylevel	event_words	adult	price_pc	maker	brand	title	product_flag	preorder_settings
패션	의류	8848	https://d1ruwxjthziwe4.cloudfront.net/marketing/8848.jpg	https://link.wadiz.kr/BeYz/l1w2bl0n	3000				17	4.81	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	44900		210에디트	210에디트 에어홀 쿨니트티 와펜 무지		
패션	의류	8851	https://d1ruwxjthziwe4.cloudfront.net/marketing/8851.jpg	https://link.wadiz.kr/BeYz/lam0a3ro	3000			남편출근룩|펀칭니트|사파리스팟니트|남자펀칭니트|세터니트|남성녹색니트|남자초록니트|남자니트|210에디트|210EDIT|남자녹색니트|남성펀칭니트|남자그물니트|자라남자니트|남성그물니트|	22	4.9	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	44900		210에디트	210에디트 포멀 출근룩 펀칭니트		
패션	의류	8862	https://d1ruwxjthziwe4.cloudfront.net/marketing/8862.jpg	https://link.wadiz.kr/BeYz/2t2kz7t4	3000			남성아노락반팔|반팔아노락|아노락반팔|아노락|남자반팔아노락|셔츠아노락|남성반팔아노락|아노락반팔티셔츠|남성아노락티셔츠|남자아노락반팔|경량아노락|아노락셔츠남성|아노락반팔티|아식스액티브리	23	4.65	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	54900		하이퍼리트	하이퍼리트 130g 초경량 하일론 쿨경량 반팔티 반팔아노락 카고반바지		
패션	의류	8849	https://d1ruwxjthziwe4.cloudfront.net/marketing/8849.jpg	https://link.wadiz.kr/BeYz/kz5io92s	3000			210에디트|오피스티셔츠|곰돌이티|210EDIT|에디트|남성반팔가디건|유니클로여성에어리즘|여성반팔가디건|오피스반팔티|꼼데가르송반팔|오피스티	43	4.62	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	39900		210에디트	210에디트 남성 여성 오피스 반팔 가디건		
스포츠·아웃도어	캠핑	8773	https://d1ruwxjthziwe4.cloudfront.net/marketing/8773.jpg	https://link.wadiz.kr/BeYz/bjkl26ks	3000	오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^		BUCK703의자|캠핑그라운드체어|그라운드체어경량|일공공일|그라운드체어|BUCK703캠핑의자|대형그라운드체어|캠핑의자|그라운드체어와디즈|일공공일이공|와디즈의자	50		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	20900			일공공일이공 그라운드 체어 캠핑의자		
테크·가전	주변기기	8892	https://d1ruwxjthziwe4.cloudfront.net/marketing/8892.jpg	https://link.wadiz.kr/BeYz/d5932lk1	0			식물습도계|토양측정기|토양센서|화분습도계|식물물주기|화분물|토양습도계|플랜트두|식물토양센서|식물토양습도계|식물물주기센서|식물물주기측정기	11	4.65	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	31000			플랜트두 식물습도계 식물 물주기 화분습도계 IoT 토양센서		
푸드	간편식	8846	https://d1ruwxjthziwe4.cloudfront.net/marketing/8846.jpg	https://link.wadiz.kr/BeYz/t426elpq	3500			오뎅밀키트|삼진어묵|어묵밀키트|오뎅바밀키트|매콤오뎅밀키트|어묵볶이밀키트|세윤푸드오뎅|식조은어묵전쟁|생선숙편|어묵도리탕|오뎅볶이밀키트|매콤어묵탕밀키트|매콤오뎅|매콤땡초어묵|유부전골|	6	4.75	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	21800			테오푸드 매콤 칼칼한 오뎅도리탕 밀키트		
푸드	간편식	8865	https://d1ruwxjthziwe4.cloudfront.net/marketing/8865.jpg	https://link.wadiz.kr/BeYz/uhs2xip5	3500			백골뱅이어묵탕|백골뱅이파는곳|자숙골뱅이|테오푸드|살고동|골뱅이오뎅탕|해산물밀키트|백골뱅이|냉동골뱅이|테오푸드오뎅뱅이탕|골뱅이|백골뱅이탕|뚱보수산|통골뱅이|골뱅이대용량|백고동|테오푸	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	28900			테오푸드 칼칼하고 시원한 오뎅뱅이탕 백골뱅이탕 밀키트		
푸드	간편식	8872	https://d1ruwxjthziwe4.cloudfront.net/marketing/8872.jpg	https://link.wadiz.kr/BeYz/7rm1y818	4000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	6000		마음이가	마음이가 모둠꿀떡 파우치팩 350g 700g		
푸드	간편식	8873	https://d1ruwxjthziwe4.cloudfront.net/marketing/8873.jpg	https://link.wadiz.kr/BeYz/fb2e3s63	4000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	8800		마음이가	마음이가 쌀떡볶이 410g		
푸드	디저트·간식	8816	https://d1ruwxjthziwe4.cloudfront.net/marketing/8816.jpg	https://link.wadiz.kr/BeYz/x1fckrt9	4000			야카|탁도넛|야카약과|조선약과|개성약과|수복약과|곰표통밀약과|버들골수제약과|약과	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	7800			야카 수제 조선 스위츠 약과 8개입		
푸드	간편식	8880	https://d1ruwxjthziwe4.cloudfront.net/marketing/8880.jpg	https://link.wadiz.kr/BeYz/9nnf8sjl	0			(주)맛뜰안식품어묵고|어묵떡|부산어묵꼬치|물떡꼬치어묵|물떡꼬치|물떡|맛뜰안어묵|꼬치어묵육수|건강한어묵|세정식품어묵육수|어묵연육|어묵꼬치육수내기|어묵물떡|물떡육수|물떡칼로리|맛뜰안부	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	19800			맛뜰안 부산어묵 어묵꼬치 물떡 연육 육수 포함 3봉 5봉		
푸드	간편식	8881	https://d1ruwxjthziwe4.cloudfront.net/marketing/8881.jpg	https://link.wadiz.kr/BeYz/qrqgfuu0	0			쫄쫄이오징어|바다누리|바다누리쫄쫄이오징어4미~5미230G|바다누리건오징어5미|오징어쫄쫄이|바다오징어|짜지않는오징어|바다누리건어물|순삭쫄쫄이오징어|쫄쫄이오징어5미|진도아리랑건어물쫄쫄	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	30800			바다누리 짜지않고 담백한 쫄쫄이 오징어 5미 10미		
푸드	간편식	8883	https://d1ruwxjthziwe4.cloudfront.net/marketing/8883.jpg	https://link.wadiz.kr/BeYz/pi01wip7	0			어포튀김|빠삭어포튀김손수식품|중국간식|빠삭어포튀김|수산곳간어포튀김|추억의빠삭이|태국어포튀김|수산곳간|부스스과자곳간|오징어스낵|트레이더스어포튀김|튀김어포포항|그시절빠삭어포튀김[수산곳	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	13700			수산곳간 추억의맛 빠삭어포튀김 100g 5봉 10봉		
푸드	간편식	8884	https://d1ruwxjthziwe4.cloudfront.net/marketing/8884.jpg	https://link.wadiz.kr/BeYz/7r8fwlzc	0			중국간식|크리스피오징어튀김|오징어스낵|크리스피오징어|수산곳간|크리스피오징어튀김호텔|오징어튀김스낵|오징어튀김과자|[수산곳간]크리스피오징어튀김스낵80G3봉|[수산곳간]크리스피오징어튀김	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	16800			수산곳간 크리스피 오징어 튀김 스낵 80g 3봉 6봉		
푸드	간편식	8885	https://d1ruwxjthziwe4.cloudfront.net/marketing/8885.jpg	https://link.wadiz.kr/BeYz/0toxp4pl	0			켈리오징어튀김|꽃징어|후라이드오징어|켈리후라이드오징어튀김|오징어포튀김|맛더하김|켈리오징어후라이드|오징어귀|오징어후라이드|켈리후라이드오징어|켈리오징어|문토리후라이드봉|어쩔튀김후라이드	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	31000			켈리 후라이드 오징어 튀김 50g 5봉 10봉		
푸드	간편식	8886	https://d1ruwxjthziwe4.cloudfront.net/marketing/8886.jpg	https://link.wadiz.kr/BeYz/u3i9qqjd	0			현미귀리떡|서리태떡|귀리가래떡|국내산가래떡|현미쑥가래떡|현미가래떡|가래떡|쑥현미가래떡|오곡떡|쑥가래떡|햇시루|귀리떡|국내산유기농현미견과가래떡|100프로귀리떡|현미귀리가래떡|햇시루오	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	11900			햇시루 국내산 현미쌀 오곡 서리태 귀리 쑥 가래떡 500g		
푸드	간편식	8890	https://d1ruwxjthziwe4.cloudfront.net/marketing/8890.jpg	https://link.wadiz.kr/BeYz/3r45dzqu	4000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	14800		마음이가	마음이가 우리쌀 통가래떡		
푸드	간편식	8871	https://d1ruwxjthziwe4.cloudfront.net/marketing/8871.jpg	https://link.wadiz.kr/BeYz/atr9ke6u	4000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	8500			다물꼬치 모듬 파닭 염통 닭살 목살 수제 꼬치구이 캠핑 소풍 홈카페 술안주		
푸드	산지직송	8895	https://d1ruwxjthziwe4.cloudfront.net/marketing/8895.jpg	https://link.wadiz.kr/BeYz/5j0lo1rx	0				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	9400			소소한형제 국내산 소고기 마장동 육회 육사시미 200g 300g 소스 세트		
푸드	산지직송	8896	https://d1ruwxjthziwe4.cloudfront.net/marketing/8896.jpg	https://link.wadiz.kr/BeYz/go43wr7p	0				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	15900			소소한형제 국내산 소고기 마장동 부채살 꽃등심 채끝살 안심 스테이크 200g 300g		
푸드	산지직송	8897	https://d1ruwxjthziwe4.cloudfront.net/marketing/8897.jpg	https://link.wadiz.kr/BeYz/sydw6fg7	3500				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	21900			소소한형제 국내산 마장동 소고기 통 갈비살 300g(육우2등급/냉장)		
패션	의류	8861	https://d1ruwxjthziwe4.cloudfront.net/marketing/8861.jpg	https://link.wadiz.kr/BeYz/q2ett52h	3000			스퀘어넥|210에디트|스퀘어넥티셔츠|스퀘어넥니트|넥스퀘어|여성스퀘어넥|슬림티셔츠|스퀘어티셔츠|스퀘어넥티|스퀘어티|210EDIT|여성슬림티셔츠|여성스퀘어티셔츠|에디트|210에디트여성	16	4.56	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	34900		210에디트	210에디트 슬림 스퀘어넥 니트		
패션	의류	8860	https://d1ruwxjthziwe4.cloudfront.net/marketing/8860.jpg	https://link.wadiz.kr/BeYz/erilaiiw	3000				16	4.68	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	94900		하이퍼리트	하이퍼리트 하일론 스트링 원피스 후드아노락 카고스커트		
테크·가전	엔터테인먼트가전	8760	https://d1ruwxjthziwe4.cloudfront.net/marketing/8760.jpg	https://link.wadiz.kr/BeYz/hghxwr3y	0				21	4.67	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	184000			우주를줄게 미니 반사 망원경 캠핑 파티 천체망원경		
자동차	관리·세차용품	8888	https://d1ruwxjthziwe4.cloudfront.net/marketing/8888.jpg	https://link.wadiz.kr/BeYz/mxcqzu9z	3000			크리스탈발수코팅제|앤케어프로|불스원유리발수|발수하게|블랙홀글라스코팅큐|아큐텍G2|불스원크리스탈유막제거|블랙팟발수|불스원유막|크리스탈유막|글로스매직|글로스매직울트라|유리발수코팅제|글	6	4.9	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	61300			넥스트젯 글라스 실란트 차량코팅제 유리발수코팅제 200ml		
홈·리빙	인테리어	5252	https://d1ruwxjthziwe4.cloudfront.net/marketing/5252.jpg	https://link.wadiz.kr/BeYz/1k9up4bk	0			워크토이의자|에르고|립체어리퍼|에르고휴먼아틀라스|에르고휴먼V2|ERGO|에르고휴먼|중역의자|에르고휴먼I2|에르고휴먼인존|하이엔드의자|에르고휴먼H|에르고휴먼에어론|에르고휴먼의자|하이	6	4.9	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	647000			워크토이 하이엔드체어 에르고휴먼 CT3.0 의자		
뷰티	바디케어	7319	https://d1ruwxjthziwe4.cloudfront.net/marketing/7319.jpg	https://link.wadiz.kr/BeYz/u2wsmove	3000			승모근크림|슬림크림|브리스노우|혈류개선크림|사우나리턴패치|헤븐젤|노시셉톨겔|노시셉톨마사지겔X|젤|왕자크림|올리브영헤븐젤|스노우테라피|밍밍젤|부부관계젤|애니타임퓨어젤|질건조윤활제|개	29	4.96	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	54000			브리스노우 슬림 승모근 관리 마사지 크림 200g		
테크·가전	생활가전	8921	https://d1ruwxjthziwe4.cloudfront.net/marketing/8921.jpg	https://link.wadiz.kr/BeYz/lvsppoqm	0			모스챔버|모기USB|지네퇴치기|벼룩파리포충기|제로큐	76	4.48	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	44000			USB전원 벌레 해충 날파리 모기 퇴치기 TN-M1000 해충퇴치기 3W 고효율		
뷰티	스킨케어	7318	https://d1ruwxjthziwe4.cloudfront.net/marketing/7318.jpg	https://link.wadiz.kr/BeYz/giosvo6a	3000				27	4.54	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	26800			브리스노우 화이트닝 로션 착색방지 30ml		
패션	패션소품	8929	https://d1ruwxjthziwe4.cloudfront.net/marketing/8929.jpg	https://link.wadiz.kr/BeYz/3zlvkdi4	3000				13		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	8900			남녀공용 쿨링 냉감 스니커즈 양말 메쉬원단 8컬러		
자동차	실내용품	8532	https://d1ruwxjthziwe4.cloudfront.net/marketing/8532.jpg	https://link.wadiz.kr/BeYz/54p4h3eb	0			엠비언트에어|솔라카디퓨저|버킷백|앰비언트에어|카르마카멧고체향수|벤딕트|애트모어|벤볼릭방향제	8	4.5	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	64000			롤시 퍼퓸 차량용 버킷백 샤첼백 방향제		
뷰티	헤어케어	6310	https://d1ruwxjthziwe4.cloudfront.net/marketing/6310.jpg	https://link.wadiz.kr/BeYz/zamvycs5	2900			와사비|와디즈샴푸|SCALPHAIRWASABI|와사비랩|와사비랩탈모비듬쿨스칼프케어샴푸400G1개400G1개|와사비샴푸|스칼프케어샴푸|샴푸스칼프|그로옐라스칼프케어샴푸|고추냉이샴푸|와	23	4.55	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	11900			와사비 스칼프케어 샴푸 탈모케어 효과 400g		
테크·가전	생활가전	8879	https://d1ruwxjthziwe4.cloudfront.net/marketing/8879.jpg	https://link.wadiz.kr/BeYz/0yvs7451	0			일루미노면도기|ILLU|일루미노면도기살균기|칫솔살균기5인|면도기살균기|칫솔소독기|일루미노|면도살균기|면도기살균	7	4.67	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	62600			일루미노 면도기 살균기 그린 캐비어 쉐이빙 크림		
테크·가전	주변기기	8837	https://d1ruwxjthziwe4.cloudfront.net/marketing/8837.jpg	https://link.wadiz.kr/BeYz/z5trob9s	0			엔인원|베어본키보드|커스텀베어본키보드|NUPHY|GEM80기계식키보드|커스텀키보드|키보드추천|GEM80베어본|매크로키보드|인체공학키보드|NUPHYGEM8	18	4.94	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	274000		누피	누피 GEM80 베어본 기계식 커스텀 키보드		
패션	패션소품	8962	https://d1ruwxjthziwe4.cloudfront.net/marketing/8962.jpg	https://link.wadiz.kr/BeYz/t9gjns6p	3000			탄성벨트|에어벨트|초등탄성벨트|남자캐쥬얼벨트|비코어|MAG탄성벨트|에어밸트|스웨이드벨트|찍찍이탄성벨트|탄성벨트3CM|남자탄성벨트|BECORE|스트레치탄성벨트|UFC벨트|무압박프리핏	34	4.73	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	21000			비코어 에어핏 탄성벨트		
푸드	산지직송	8922	https://d1ruwxjthziwe4.cloudfront.net/marketing/8922.jpg	https://link.wadiz.kr/BeYz/ig6eqq3w	0				4	5.0	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	17900			새벽청년 가시 완전 제거 노르웨이 고등어 900g		
푸드	산지직송	8986	https://d1ruwxjthziwe4.cloudfront.net/marketing/8986.jpg	https://link.wadiz.kr/BeYz/potbjpe3	0				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	12900			새벽청년 가시 완전 제거 제주 바다 국내산 고등어 600g 900g		
푸드	산지직송	8987	https://d1ruwxjthziwe4.cloudfront.net/marketing/8987.jpg	https://link.wadiz.kr/BeYz/vkeaex6x	0				6	4.33	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	20900			홍새우 동해한 횟감용 단새우 500g 1kg		
푸드	산지직송	8963	https://d1ruwxjthziwe4.cloudfront.net/marketing/8963.jpg	https://link.wadiz.kr/BeYz/25qvleu4	4000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	94000			제주반했어 은갈치 300g 400g 500g 700g 800g 1.2kg		
푸드	산지직송	8964	https://d1ruwxjthziwe4.cloudfront.net/marketing/8964.jpg	https://link.wadiz.kr/BeYz/fqohkqw0	0				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	72000			제주반했어 반건조 제주 참옥돔 3마리		
푸드	산지직송	8934	https://d1ruwxjthziwe4.cloudfront.net/marketing/8934.jpg	https://link.wadiz.kr/BeYz/yndvxss5	0			오리로스|생오리로스600G|생오리로스|오리AND닭|생오리슬라이스|오리고기로스|오리고기생오리로스|천호생오리슬라이스|오리구이용|오리|구이용오리|오리로스슬라이스|생오리로스슬라이스오리고기	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	19800			오리and닭 국내산 오리로스 500g 3팩 슬라이스 구이용		
푸드	산지직송	8958	https://d1ruwxjthziwe4.cloudfront.net/marketing/8958.jpg	https://link.wadiz.kr/BeYz/lrav41r2	0				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	16800			오리and닭 통오리 백숙 초복 중복 말복 보양식 2kg		
푸드	산지직송	8959	https://d1ruwxjthziwe4.cloudfront.net/marketing/8959.jpg	https://link.wadiz.kr/BeYz/kj8xllzs	4000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	5800			오리and닭 국내산 뼈없는 순살 닭다리살 닭정육 1kg 캠핑 소풍 밀키트		
푸드	산지직송	8960	https://d1ruwxjthziwe4.cloudfront.net/marketing/8960.jpg	https://link.wadiz.kr/BeYz/bdqig615	4000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	6800			오리and닭 국내산 생닭가슴살 1kg		
푸드	산지직송	8961	https://d1ruwxjthziwe4.cloudfront.net/marketing/8961.jpg	https://link.wadiz.kr/BeYz/fwkuxvfk	4000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	6000			오리and닭 국내산 닭안심살 1kg		
푸드	산지직송	8974	https://d1ruwxjthziwe4.cloudfront.net/marketing/8974.jpg	https://link.wadiz.kr/BeYz/hpbvu2gp	0			대상다진마늘|큐브다진마늘|다진마늘팩|건마늘큐브|국내산다진마늘|가나다진마늘|다진마늘국산|국산다진마늘|마늘큐브|다진마늘|국산다진마늘큐브|간마늘다진마늘|국내산마늘|다진마늘식자재|마늘|농	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	27800			가나 국내산 생다진마늘 큐브 90입 180입		
푸드	산지직송	8975	https://d1ruwxjthziwe4.cloudfront.net/marketing/8975.jpg	https://link.wadiz.kr/BeYz/tqbx5gi3	0			반숙란30|1등급구운계란|훈제란|계림농장|참나무훈제란|감동란|계림농장훈제란|반숙란30구|참나무토종훈제란|계림농장훈제란60구|참나무촌훈제란|참나무촌|계림농장참나무로훈연한훈제란2판|유	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	11900			계림농장 국내산 천연참나무 무항생제 훈제란 30구		
푸드	산지직송	8976	https://d1ruwxjthziwe4.cloudfront.net/marketing/8976.jpg	https://link.wadiz.kr/BeYz/02uajt4a	0			계림농장|감동란|허닭구운계란|풀무원구운란|계림농장훈제란|1등급구운계란|계림농장구운란|구운란|CJ훈제대란|영일아라리계란|아라리계란|우포계란|황토훈제란|풍림계란|계림농장갓구워담백한구운	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	10900			계림농장 국내산 무항셍제 구운란 30구		
푸드	산지직송	8977	https://d1ruwxjthziwe4.cloudfront.net/marketing/8977.jpg	https://link.wadiz.kr/BeYz/06kcxae7	0			손질멸치|손질된멸치|고바멸치|똥딴멸치|멸치조림|바다누리멸치|조림멸치|신건호손질멸치|동탄손질멸치|볶음멸치|언니네산지직송생멸치|예인수산볶음멸치|볶음멸치1.5|남해안볶음멸치|남해안멸치2	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	16300			바다누리 손질한 남해안 볶음 조림용 고바멸치 200g		
푸드	산지직송	8978	https://d1ruwxjthziwe4.cloudfront.net/marketing/8978.jpg	https://link.wadiz.kr/BeYz/dbyygsg2	0			동물복지유정란|달걀|프레그|유정란|계란생산업체|계란|달걀생산날짜|암탉달걀생산|계란생산날짜|동물복지계란40구|생산유정란|계란생산품종|와디즈달걀|동물복지계란|상하농원계란|아스타계란|상	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	14900			프레그 동물생태학자 생산 동물복지 유정란 20구		
푸드	산지직송	8979	https://d1ruwxjthziwe4.cloudfront.net/marketing/8979.jpg	https://link.wadiz.kr/BeYz/pguyamer	0			임자도갯벌김|해우촌김|갯벌김|김12캔|해우촌임자도갯벌김|임자도김|김6캔|임자도갯벌김선물세트|임자도갯벌김6캔|임자도김세트|해우촌|임자도갯벌김12캔|해우촌임자도선물세트|해우촌임자도갯벌	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	23800			해우촌 임자도 갯벌김 선물세트 3캔 6캔 12캔		
푸드	산지직송	8980	https://d1ruwxjthziwe4.cloudfront.net/marketing/8980.jpg	https://link.wadiz.kr/BeYz/q5b5bllk	0			해우촌진도구운곱창김|해우촌곱창김|해우촌두번구운곱창김|해우촌김|해우촌구운곱창김|해우촌조미구운김|해우촌진도곱창돌김|진도구운김|해우촌진도곱창김|진도두번구운곱창김|진도곱창김가격|진도김|진	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	10900			해우촌 진도 무조미 두번 구운 바삭한 곱창김		
푸드	산지직송	8956	https://d1ruwxjthziwe4.cloudfront.net/marketing/8956.jpg	https://link.wadiz.kr/BeYz/ayhpoij3	4000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	4990			오리and닭 닭똥집 닭근위 닭모래집 특수부위 1kg		
푸드	산지직송	8957	https://d1ruwxjthziwe4.cloudfront.net/marketing/8957.jpg	https://link.wadiz.kr/BeYz/plszzdx1	0				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	11900			오리and닭 양념 닭갈비 3인분 1kg 캠핑 소풍 밀키트		
푸드	산지직송	8967	https://d1ruwxjthziwe4.cloudfront.net/marketing/8967.jpg	https://link.wadiz.kr/BeYz/ze2stofh	3000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	14500			허니스윗팜 한우 1등급 소고기 스테이크 구이용 늑간살 꽃갈비살 업진살 부채살 안심 치마살 200g		
푸드	산지직송	8968	https://d1ruwxjthziwe4.cloudfront.net/marketing/8968.jpg	https://link.wadiz.kr/BeYz/49bdl2ok	0			방울토마토신품종|방울토마토|신품종방울토마토|신품종|스윗방울토마토|허니토마토|허니스윗팜|흑대추방울토마토2KG|흑대추방울토마토|흑대추|흑대추방울토마토품종|흑대추방울토마토칼로리|흑대추방	0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	21000			허니스윗팜 신품종 흑대추방울토마토 2kg 특과		
푸드	산지직송	8995	https://d1ruwxjthziwe4.cloudfront.net/marketing/8995.jpg	https://link.wadiz.kr/BeYz/3ep7xqrf	0				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	15700			정이가 햇당근 3kg 5kg 10kg		
푸드	산지직송	8970	https://d1ruwxjthziwe4.cloudfront.net/marketing/8970.jpg	https://link.wadiz.kr/BeYz/tpryymdp	3500				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	8500			허니스윗팜 유기농 반건조 무화과 100g		
푸드	산지직송	8997	https://d1ruwxjthziwe4.cloudfront.net/marketing/8997.jpg	https://link.wadiz.kr/BeYz/lgjv5sxk	0				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	9900			정이가 무농약 햇 레드비트 2kg 3kg 5kg 10kg		
푸드	산지직송	8981	https://d1ruwxjthziwe4.cloudfront.net/marketing/8981.jpg	https://link.wadiz.kr/BeYz/yhz9ufot	3000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	49800			데일리팜 산지직송 천반도 도넛복숭아 1kg		
테크·가전	주방가전	8572	https://d1ruwxjthziwe4.cloudfront.net/marketing/8572.jpg	https://link.wadiz.kr/BeYz/qxrnqkce	0				2		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	54800			아리에떼 솜사탕 메이커 제조기		
푸드	산지직송	8998	https://d1ruwxjthziwe4.cloudfront.net/marketing/8998.jpg	https://link.wadiz.kr/BeYz/x09a8qkk	0				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	8900			정이가 햇감자 수미감자 홍감자 3kg 5kg		
푸드	산지직송	8999	https://d1ruwxjthziwe4.cloudfront.net/marketing/8999.jpg	https://link.wadiz.kr/BeYz/hzh5m41m	0				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	9500			정이가 국내산 햇양파 자색 적양파 3kg 5kg		
푸드	산지직송	9000	https://d1ruwxjthziwe4.cloudfront.net/marketing/9000.jpg	https://link.wadiz.kr/BeYz/xl5ov1zq	3000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	8200			정이가 당일수확 특품 햇가지 2kg 4kg		
푸드	산지직송	9002	https://d1ruwxjthziwe4.cloudfront.net/marketing/9002.jpg	https://link.wadiz.kr/BeYz/5fbbplme	3000				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	6700			정이가 유기농 케일 신선초 미나리 1kg 2kg		
푸드	산지직송	9003	https://d1ruwxjthziwe4.cloudfront.net/marketing/9003.jpg	https://link.wadiz.kr/BeYz/tuyabf4a	0				0		와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	12300			정이가 해남 꿀고구마 베니하루카 3kg 5kg		
홈·리빙	홈케어서비스	9005	https://d1ruwxjthziwe4.cloudfront.net/marketing/9005.jpg	https://link.wadiz.kr/BeYz/tnzg7bq5	4000				93	4.54	와디즈 첫 로그인하고 5,000원x2 쿠폰 혜택 받으세요!	N	23900			온화공 제철꽃 구독형 플라워박스 꽃구독 꽃정기배송 1회권		
